Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Angle(rad),Data Set 1:Velocity(rad/s),Data Set 1:Acceleration(rad/s²),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),Data Set 3:Time(s),Data Set 3:Force(N),Data Set 3:Angle(rad),Data Set 3:Velocity(rad/s),Data Set 3:Acceleration(rad/s²),Data Set 4:Time(s),Data Set 4:Force(N),Data Set 4:Angle(rad),Data Set 4:Velocity(rad/s),Data Set 4:Acceleration(rad/s²),Data Set 5:Time(s),Data Set 5:Force(N),Data Set 5:Angle(rad),Data Set 5:Velocity(rad/s),Data Set 5:Acceleration(rad/s²),Data Set 6:Time(s),Data Set 6:Force(N),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),Data Set 7:Time(s),Data Set 7:Force(N),Data Set 7:Angle(rad),Data Set 7:Velocity(rad/s),Data Set 7:Acceleration(rad/s²),Data Set 8:Time(s),Data Set 8:Force(N),Data Set 8:Angle(rad),Data Set 8:Velocity(rad/s),Data Set 8:Acceleration(rad/s²),Data Set 9:Time(s),Data Set 9:Force(N),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),Data Set 10:Time(s),Data Set 10:Force(N),Data Set 10:Angle(rad),Data Set 10:Velocity(rad/s),Data Set 10:Acceleration(rad/s²),Data Set 11:Time(s),Data Set 11:Force(N),Data Set 11:Angle(rad),Data Set 11:Velocity(rad/s),Data Set 11:Acceleration(rad/s²),Data Set 12:Time(s),Data Set 12:Force(N),Data Set 12:Angle(rad),Data Set 12:Velocity(rad/s),Data Set 12:Acceleration(rad/s²),Data Set 13:Time(s),Data Set 13:Force(N),Data Set 13:Angle(rad),Data Set 13:Velocity(rad/s),Data Set 13:Acceleration(rad/s²)
1.1799999999999999,0.096699973015347496,0,0,0,1.1799999999999999,0.10316941037308425,-0.17453286279273525,-2.9331217219334653,-30.166173816028206,1.1799999999999999,0.096699973015347496,0,0,0,1.1799999999999999,0.090611090796301141,0,0,0,1.1799999999999999,0.078052771219518036,0.10471971767564114,0,0,1.1799999999999999,4.2493176464049611,-0.366519011864744,-0.48481350775759752,-7.8782195010609426,1.1799999999999999,4.3052592517924495,-0.26179929418910286,-0.557535533921237,-16.362455886818903,1.1799999999999999,2.7948359063302632,-0.41887887070256458,-0.79994228780003629,-7.1375321975423809,1.1799999999999999,0.096699973015347496,-2.6354462281703022,-8.8236058411882734,16.968472771516279,1.1799999999999999,0.090611090796301141,-4.3633215698183809,-0.48481350775759996,7.6088786634176939,1.1799999999999999,4.0567567462276202,-0.59341173349529985,-2.5210302403395093,-48.952697241635114,1.1799999999999999,0.090611090796301141,-2.6354462281703022,-4.8238944021880927,37.573046851214023,1.1799999999999999,1.9804479095328134,-0.366519011864744,-1.7453286279273517,17.439819237391429
1.2,0.096699973015347496,0,0,0,1.2,0.096699973015347496,-0.24434600790982935,-3.4664165804668219,-27.33809502077558,1.2,0.090611090796301141,0,0,0,1.2,0.096699973015347496,0,0,0,1.2,0.078052771219518036,0.10471971767564114,0,0,1.2,4.5415839929191861,-0.366519011864744,-0.65449823547275698,-17.507154446802108,1.2,4.6595560859132092,-0.26179929418910286,-0.96962701551519503,-23.937666945531351,1.2,3.1799577066849452,-0.43633215698183814,-0.94538634012731526,-9.2585912939818709,1.2,0.090611090796301141,-2.8099790909630373,-8.6054397626973529,20.200562823233259,1.2,0.090611090796301141,-4.3807748560976547,-0.43633215698184297,2.3903999340825415,1.2,3.6027544657699764,-0.64577159233312043,-3.8542673866729005,-61.746387029682801,1.2,0.090611090796301141,-2.7227126595666697,-4.0481927897759382,32.489238540700121,1.2,2.6517471741826739,-0.40142558442329107,-1.3332371463333932,15.217757326835716
1.22,0.090611090796301141,0,0,0,1.22,0.096699973015347496,-0.31415915302692343,-3.9512300882244191,-27.573768253713322,1.22,0.096699973015347496,0,0,0,1.22,0.090611090796301141,0,0,0,1.22,0.078052771219518036,0.10471971767564114,0,0,1.22,4.3052592517924495,-0.38397229814401757,-1.2362744447818734,-25.419041552568444,1.22,4.3924063785525504,-0.29670586674764993,-1.5998845756000712,-27.910444300767221,1.22,3.6400488693616353,-0.45378544326111164,-1.2120337693939935,-8.854580037517211,1.22,0.090611090796301141,-2.9845119537557725,-8.1448669303276393,29.526489326625793,1.22,0.090611090796301141,-4.3807748560976547,-0.43633215698184297,-0.40401125646457747,1.22,1.5017095450602937,-0.75049131000876157,-5.1632638576184133,-66.762860130785739,1.22,0.090611090796301141,-2.792525804683764,-3.5148979312425808,26.66474292666781,1.22,3.1179272190784104,-0.41887887070256458,-1.0181083662909549,6.1611716610861356
1.24,0.096699973015347496,0,0,0,1.24,0.096699973015347496,-0.40142558442329107,-4.4845249467577766,-31.580213213654574,1.24,0.096699973015347496,0,0,0,1.24,0.090611090796301141,0,0,0,1.24,0.071963889000471681,0.10471971767564114,0,0,1.24,3.994345703482395,-0.41887887070256458,-1.7453286279273506,-31.075199143073746,1.24,3.9448735354526434,-0.33161243930619694,-2.0362167325819094,-32.724911773637814,1.24,4.1126983516151085,-0.48869201581965871,-1.3089964709455126,-8.315898362231005,1.24,0.090611090796301141,-3.1415915302692343,-7.3934059933033671,37.775052479446124,1.24,0.090611090796301141,-4.3982281423769285,-0.46057283236971952,-1.7170478399746019,1.24,0.61882162329857238,-0.85521102768440271,-6.4237789777881664,-73.79938951421201,1.24,0.096699973015347496,-2.8623389498008578,-3.0543250988728645,24.442681016112136,1.24,3.4535768514033407,-0.43633215698183814,-1.0181083662909549,-6.5315153128453964
1.26,0.096699973015347496,0,0,0,1.26,0.090611090796301141,-0.48869201581965871,-5.2359858837820514,-34.643965241844967,1.26,0.096699973015347496,0,0,0,1.26,0.096699973015347496,0,0,0,1.26,0.071963889000471681,0.10471971767564114,0,-0.033667604705388737,1.26,3.8329903246776666,-0.45378544326111164,-2.3513455126243472,-42.623187557022078,1.26,3.8265208873199299,-0.366519011864744,-2.957362397321345,-33.566601891272519,1.26,4.5663200769340619,-0.50614530209893216,-1.4301998478849125,-13.231368649217764,1.26,0.096699973015347496,-3.2812178205034228,-6.5449823547275656,41.714162229976672,1.26,0.090611090796301141,-4.3982281423769285,-0.50905418314546891,-1.8853858635016405,1.26,0.28964142833137885,-0.99483731791859087,-8.1933482811033986,-74.84308526007905,1.26,0.090611090796301141,-2.9146988086386787,-2.5937522665031492,25.250703529041512,1.26,3.4908712549949996,-0.45378544326111164,-1.333237146333393,-17.13681079504283
1.28,0.096699973015347496,0,0,0,1.28,0.096699973015347496,-0.6108650197745733,-5.987446820806329,-32.691244168932457,1.28,0.096699973015347496,0,0,0,1.28,0.090611090796301141,0,0,0,1.28,0.071963889000471681,0.10471971767564114,0,-0.26934083764310995,1.28,3.5529017426015344,-0.50614530209893216,-3.3209725281395421,-59.22131667677872,1.28,2.1482727256952785,-0.45378544326111164,-3.660341983569861,-21.479931802037981,1.28,4.1621705196448602,-0.54105187465747928,-1.793809978703111,-20.099560009117056,1.28,0.096699973015347496,-3.4033908244583371,-5.672318040763888,42.118173486441229,1.28,0.096699973015347496,-4.4156814286562014,-0.65449823547275032,3.1984224470118154,1.28,0.15911101576057263,-1.1868234669905997,-9.7447515059277094,-59.928336375591861,1.28,0.096699973015347496,-2.9670586674764992,-2.0846980833576692,27.843109091356471,1.28,3.5780183817551006,-0.48869201581965871,-1.7695693033152304,-24.442681016112189
1.3,0.096699973015347496,0,0,0,1.3,0.096699973015347496,-0.73303802372948801,-6.5449823547275665,-30.53651746778765,1.3,0.096699973015347496,0,0,0,1.3,0.096699973015347496,0,0,0,1.3,0.078052771219518036,0.10471971767564114,0,-1.4140393976263288,1.3,1.4891512254835106,-0.57595844721602629,-4.8238944021880954,-69.961282577797803,1.3,0.87988244844018482,-0.52359858837820572,-3.830026711285019,-10.3359546445544,1.3,4.1001400320383254,-0.57595844721602629,-2.2786234864607078,-24.038669759647572,1.3,0.090611090796301141,-3.5081105421339784,-4.8238944021880963,40.131784808823234,1.3,0.096699973015347496,-4.4331347149354752,-0.41209148159395909,9.3259265033925463,1.3,0.11534717481117696,-1.396262902341882,-10.714378521442903,-37.808720084151645,1.3,0.090611090796301141,-3.0019652400350463,-1.405959172497032,26.664742926667813,1.3,3.789226483728271,-0.52359858837820572,-2.3028641618485874,-30.671187886609157
1.3200000000000001,0.096699973015347496,0,0,0,1.3200000000000001,0.090611090796301141,-0.87266431396367627,-7.102517888648805,-32.455570935995006,1.3200000000000001,0.090611090796301141,0,0,0,1.3200000000000001,0.096699973015347496,0,0,0,1.3200000000000001,0.078052771219518036,0.10471971767564114,-0.024240675387879912,-4.3767886117005457,1.3200000000000001,0.61882162329857238,-0.698131451170941,-6.3995383024002876,-65.887502408445968,1.3200000000000001,0.3764079999527894,-0.6108650197745733,-3.8300267112850217,-13.73638271979882,1.3200000000000001,3.3976352460158523,-0.62831830605384686,-2.9088810465455861,-19.897554380884852,1.3200000000000001,0.090611090796301141,-3.595376973530346,-4.0239521143880621,35.957001825355071,1.3200000000000001,0.090611090796301141,-4.4331347149354752,-0.12120337693940002,8.2822307575255909,1.3200000000000001,0.10316941037308425,-1.6231556239724378,-11.199192029200505,-17.406151632686367,1.3200000000000001,0.090611090796301141,-3.0194185263143196,-0.92114566473943693,20.604574079697837,1.3200000000000001,3.888931930065155,-0.57595844721602629,-3.0543250988728654,-32.657576564227192
1.3400000000000001,0.096699973015347496,0,0,0,1.3400000000000001,0.090611090796301141,-1.0122906041978643,-7.8539788256730887,-33.398263867746174,1.3400000000000001,0.096699973015347496,0,0,0,1.3400000000000001,0.096699973015347496,0,0,0,1.3400000000000001,0.078052771219518036,0.10471971767564114,-0.12120337693939964,-9.4942645269196539,1.3400000000000001,0.2831719909736421,-0.83775774140512915,-7.6600534225700478,-50.434071848672886,1.3400000000000001,0.19640541935223155,-0.68067816489166744,-3.8300267112850261,-43.565880488773416,1.3400000000000001,1.3772680147085339,-0.698131451170941,-3.248250501975908,-7.5752110587126635,1.3400000000000001,0.096699973015347496,-3.6651901186474403,-3.4179352296910639,32.960585006575478,1.3400000000000001,0.090611090796301141,-4.4331347149354752,-0.024240675387880276,4.1411153787628185,1.3400000000000001,0.096699973015347496,-1.8500483456029937,-11.296154730752034,-3.1984224470126086,1.3400000000000001,0.090611090796301141,-3.0368718125935934,-0.55753553392124067,13.26503625392319,1.3400000000000001,2.90671911710524,-0.64577159233312043,-3.781545360509265,-25.957723227854988
1.3600000000000001,0.096699973015347496,0,0,0,1.3600000000000001,0.096699973015347496,-1.1868234669905997,-8.5811990873095088,-27.809441486651554,1.3600000000000001,0.090611090796301141,0,0,0,1.3600000000000001,0.096699973015347496,0,0,0,1.3600000000000001,0.084522208577254787,0.10471971767564114,-0.43633215698183941,-12.793689788047798,1.3600000000000001,0.16519989797961898,-1.0122906041978643,-8.4842363857579901,-30.536517467788041,1.3600000000000001,0.12790549438796006,-0.73303802372948801,-5.3329485853335941,-82.283625899970659,1.3600000000000001,0.56934945526882075,-0.76794459628803513,-3.1270471250365168,0.77435490822386954,1.3600000000000001,0.084522208577254787,-3.7350032637645341,-2.7149556434425528,30.704855491314532,1.3600000000000001,0.096699973015347496,-4.4331347149354752,0,1.3803717929209496,1.3600000000000001,0.090611090796301141,-2.0769410672335495,-11.247673379976304,5.9254984281480416,1.3600000000000001,0.090611090796301141,-3.0368718125935934,-0.43633215698183725,8.0802251292933835,1.3600000000000001,1.1595904753776267,-0.73303802372948801,-4.1936368421032357,-15.386095350362872
1.3799999999999999,0.096699973015347496,0,0,0,1.3799999999999999,0.090611090796301141,-1.3613563297833349,-9.0417719196792294,-18.180506540909693,1.3799999999999999,0.096699973015347496,0,0,0,1.3799999999999999,0.096699973015347496,0,0,0,1.3799999999999999,0.090611090796301141,0.087266431396367625,-0.7514609370242793,-10.908303924545969,1.3799999999999999,0.12181661216891371,-1.1868234669905997,-8.7751244904125496,-14.679075651549203,1.3799999999999999,0.1092582925921306,-0.87266431396367627,-7.8297381502852312,-86.189068045795253,1.3799999999999999,0.26452478917781264,-0.8203044551258557,-3.0300844234849951,-3.0300844234848334,1.3799999999999999,0.090611090796301141,-3.7699098363230812,-2.1816607849091962,28.415458371348212,1.3799999999999999,0.090611090796301141,-4.4331347149354752,0,0.26934083764311262,1.3799999999999999,0.090611090796301141,-2.3038337888641052,-10.981025950709624,10.638963086903273,1.3799999999999999,0.084522208577254787,-3.0543250988728667,-0.33936945543031677,7.7435490822394506,1.3799999999999999,0.4822023285087198,-0.8203044551258557,-4.2663588682668756,-14.07305876685235
1.3999999999999999,0.096699973015347496,0,0,0,1.3999999999999999,0.090611090796301141,-1.5533424788553436,-9.2356973227822454,-10.571627877491528,1.3999999999999999,0.096699973015347496,0,0,0,1.3999999999999999,0.096699973015347496,0,0,0,1.3999999999999999,0.090611090796301141,0.069813145117094091,-0.87266431396367661,-8.9892504563387501,1.3999999999999999,0.1092582925921306,-1.3613563297833349,-9.0175312442913231,-1.851718258795831,1.3999999999999999,0.096699973015347496,-1.064650463035685,-9.5023447520489217,-53.531491481567606,1.3999999999999999,0.15264157840283588,-0.89011760024294972,-3.0300844234849866,-22.658297966726451,1.3999999999999999,0.090611090796301141,-3.8222696951609016,-1.6483659263758348,28.785802023107479,1.3999999999999999,0.090611090796301141,-4.4331347149354752,0,0.033667604705389306,1.3999999999999999,0.090611090796301141,-2.5132732242153875,-10.811341222994438,14.308731999790893,1.3999999999999999,0.090611090796301141,-3.0543250988728667,-0.096962701551518718,6.5315153128453973,1.3999999999999999,0.23369982294389047,-0.90757088652222329,-4.3148402190426234,-35.519322964184852
1.4199999999999999,0.096699973015347496,0,0,0,1.4199999999999999,0.090611090796301141,-1.727875341648079,-9.4781040766610367,-1.6160450258582866,1.4199999999999999,0.096699973015347496,0,0,0,1.4199999999999999,0.096699973015347496,0,0,0,1.4199999999999999,0.090611090796301141,0.052359858837820572,-0.99386769090307514,-12.053002484529122,1.4199999999999999,0.096699973015347496,-1.5533424788553436,-8.9205685427397974,12.221340508056413,1.4199999999999999,0.096699973015347496,-1.2740898983869673,-10.05988028597015,-13.36603906803901,1.4199999999999999,0.11534717481117696,-0.9424774590807703,-3.3209725281395444,-69.792944554270662,1.4199999999999999,0.090611090796301141,-3.8397229814401754,-0.96962701551519592,25.688382390211668,1.4199999999999999,0.096699973015347496,-4.4331347149354752,0,0,1.4199999999999999,0.096699973015347496,-2.7401659458459435,-10.447731092176229,19.594545938536665,1.4199999999999999,0.090611090796301141,-3.0543250988728667,-0.024240675387879662,3.2320900517172984,1.4199999999999999,0.14046381396474317,-0.97738403163931742,-5.2359858837820559,-75.617440168302821
1.4399999999999999,0.096699973015347496,0,0,0.033667604705388675,1.4399999999999999,0.096699973015347496,-1.9373147769993613,-9.4296227258852721,13.568044696271869,1.4399999999999999,0.096699973015347496,0,0,0,1.4399999999999999,0.096699973015347496,0,0,0,1.4399999999999999,0.096699973015347496,0.034906572558547046,-1.333237146333393,-16.025779839764997,1.4399999999999999,0.096699973015347496,-1.727875341648079,-8.3872736842064359,18.988529053839329,1.4399999999999999,0.096699973015347496,-1.4835293337382496,-9.6720294797640687,10.335954644554423,1.4399999999999999,0.10316941037308425,-0.97738403163931742,-5.7450400669275297,-115.61455455830473,1.4399999999999999,0.090611090796301141,-3.8571762677194488,-0.50905418314547568,17.204146004453623,1.4399999999999999,0.096699973015347496,-4.4331347149354752,0,0,1.4399999999999999,0.096699973015347496,-2.932152094917952,-10.011398935194384,24.30801059729076,1.4399999999999999,0.090611090796301141,-3.0543250988728667,0,1.1783661646885959,1.4399999999999999,0.1092582925921306,-1.0821037493149586,-7.7327754487336797,-94.77430724566905
1.46,0.096699973015347496,0,0,0.23567323293772077,1.46,0.090611090796301141,-2.1118476397920967,-8.993290568903431,32.017892074824758,1.46,0.096699973015347496,0,0,0,1.46,0.096699973015347496,0,0,0,1.46,0.10316941037308425,0,-1.7210879525394711,-15.958444630354231,1.46,0.096699973015347496,-1.8849549181615406,-7.9751822026124799,17.103143190337455,1.46,0.096699973015347496,-1.6580621965309847,-9.2841786735579941,15.184089722130318,1.46,0.096699973015347496,-1.1519168944320526,-9.0902532704549532,-106.28862805491208,1.46,0.090611090796301141,-3.8571762677194488,-0.21816607849091962,5.8581632187375545,1.46,0.090611090796301141,-4.4331347149354752,0,0,1.46,0.096699973015347496,-3.1415915302692343,-9.502344752048911,30.401847048965923,1.46,0.090611090796301141,-3.0543250988728667,0,0.23567323293771883,1.46,0.096699973015347496,-1.2915431846662409,-10.011398935194388,-66.863862944901882
1.48,0.096699973015347496,0,0,1.1446985599832151,1.48,0.096699973015347496,-2.3038337888641052,-8.1448669303276322,50.804415500431482,1.48,0.096699973015347496,0,0,0,1.48,0.096699973015347496,0,0,-0.033667604705388675,1.48,0.10316941037308425,-0.034906572558547046,-2.060457407969789,-11.547988413948319,1.48,0.096699973015347496,-2.0420344946750024,-7.7570161241215621,16.699131933872838,1.48,0.096699973015347496,-1.8500483456029937,-9.0660125950670718,17.540822051507519,1.48,0.096699973015347496,-1.3788096160626084,-10.762859872218664,-57.335930813276939,1.48,0.090611090796301141,-3.8571762677194488,-0.36361013081820226,-1.1446985599832449,1.48,0.096699973015347496,-4.4331347149354752,0,0,1.48,0.096699973015347496,-3.3161243930619695,-8.7751244904125176,35.451987754774287,1.48,0.090611090796301141,-3.0543250988728667,0,0.03366760470538839,1.48,0.096699973015347496,-1.5184359062967967,-10.641656495279264,-24.03866975964749
1.5,0.096699973015347496,0,0.02424067538787987,2.9627492140742038,1.5,0.096699973015347496,-2.4434600790982932,-6.908592485545765,66.560854502553312,1.5,0.096699973015347496,0,0,0,1.5,0.096699973015347496,0,0,-0.23567323293772077,1.5,0.12181661216891371,-0.087266431396367625,-2.1816607849091887,-6.3631772893184673,1.5,0.090611090796301141,-2.1991140711884642,-7.3934059933033609,20.234230427938687,1.5,0.090611090796301141,-2.0245812083957286,-8.6781617888609954,23.398985270245106,1.5,0.090611090796301141,-1.6057023376931643,-11.150710678424744,-14.409734813906335,1.5,0.090611090796301141,-3.8746295539987226,-0.41209148159396153,-0.53868167528612898,1.5,0.084522208577254787,-4.4331347149354752,0,0,1.5,0.096699973015347496,-3.4906572558547051,-8.0963855795518782,40.131784808823404,1.5,0.090611090796301141,-3.0543250988728667,0,0,1.5,0.090611090796301141,-1.727875341648079,-10.544693793727744,2.1883943058502999
1.52,0.096699973015347496,0,0.096962701551519481,5.0838083105136915,1.52,0.096699973015347496,-2.5830863693324817,-5.4541519622729737,78.84953022002027,1.52,0.096699973015347496,0,0,0,1.52,0.096699973015347496,0,0,-1.1783661646886039,1.52,0.20858318379032426,-0.12217300395491468,-2.2543828110728286,-3.0300844234849813,1.52,0.096699973015347496,-2.3387403614226523,-6.9570738363215199,25.082365505514574,1.52,0.090611090796301141,-2.1991140711884642,-8.169107605715519,31.310872376011464,1.52,0.090611090796301141,-1.8325950593237201,-10.908303924545942,7.6088786634178875,1.52,0.090611090796301141,-3.8746295539987226,-0.41209148159395598,2.2893971199665359,1.52,0.090611090796301141,-4.4331347149354752,0,0,1.52,0.096699973015347496,-3.6477368323681665,-7.1025178886487987,41.680494625271216,1.52,0.090611090796301141,-3.0543250988728667,0,0,1.52,0.096699973015347496,-1.9373147769993613,-10.350768390624703,16.86746995739971
1.54,0.096699973015347496,0,0.31512878004243833,3.0637520281903701,1.54,0.096699973015347496,-2.6703528007288493,-3.587619957406222,80.768583688227423,1.54,0.096699973015347496,0,0,0,1.54,0.096699973015347496,0,-0.02424067538787987,-3.1984224470119256,1.54,0.35776079815695994,-0.17453286279273525,-2.3998268634001074,4.5787942399328614,1.54,0.096699973015347496,-2.4783666516568403,-6.4237789777881646,31.277204771305971,1.54,0.096699973015347496,-2.3561936477019256,-7.3934059933033618,37.303706013570626,1.54,0.090611090796301141,-2.0420344946750024,-10.568934469115625,13.063030625690843,1.54,0.090611090796301141,-3.8920828402779959,-0.33936945543031527,6.0601688469699733,1.54,0.090611090796301141,-4.4331347149354752,0,0,1.54,0.090611090796301141,-3.7699098363230812,-6.3025756008487663,38.650410201786137,1.54,0.096699973015347496,-3.0543250988728667,0,0,1.54,0.096699973015347496,-2.1467542123506433,-9.8901955582549874,29.257148488982665
1.5600000000000001,0.096699973015347496,0.017453286279273523,0.31512878004243833,-3.0637520281903696,1.5600000000000001,0.096699973015347496,-2.7227126595666697,-1.9392540310303927,67.335209410777324,1.5600000000000001,0.096699973015347496,0,0,0,1.5600000000000001,0.096699973015347496,0,-0.096962701551519481,-6.2621744752023005,1.5600000000000001,0.63746882509440184,-0.22689272163055582,-2.1331794341334289,14.847413675076401,1.5600000000000001,0.096699973015347496,-2.600539655611755,-5.6723180407638942,35.485655359479544,1.5600000000000001,0.090611090796301141,-2.4958199379361141,-6.5692230301154497,37.539379246508339,1.5600000000000001,0.090611090796301141,-2.2514739300262847,-10.375009066012582,15.419762955067945,1.5600000000000001,0.090611090796301141,-3.8920828402779959,-0.096962701551518468,6.2285068704968696,1.5600000000000001,0.096699973015347496,-4.4331347149354752,0,0,1.5600000000000001,0.090611090796301141,-3.8920828402779959,-5.7692807423154102,44.710579048756095,1.5600000000000001,0.090611090796301141,-3.0543250988728667,0,0,1.5600000000000001,0.096699973015347496,-2.3387403614226523,-9.1387346212307143,38.953418644134551
1.5800000000000001,0.096699973015347496,0.017453286279273523,0.096962701551519537,-5.0838083105136898,1.5800000000000001,0.096699973015347496,-2.7401659458459435,-0.72722026163640052,44.542241025229259,1.5800000000000001,0.090611090796301141,0,0,0,1.5800000000000001,0.096699973015347496,0,-0.33936945543031832,-6.2958420799077004,1.5800000000000001,1.0663544663984794,-0.26179929418910286,-1.7210879525394713,20.94125012675174,1.5800000000000001,0.090611090796301141,-2.7052593732873964,-4.8966164283517388,34.542962427728703,1.5800000000000001,0.090611090796301141,-2.6179929418910288,-5.7935214177032899,32.724911773637665,1.5800000000000001,0.090611090796301141,-2.460913365377567,-10.011398935194386,19.762883962062773,1.5800000000000001,0.090611090796301141,-3.8920828402779959,-0.024240675387879662,3.198422447011898,1.5800000000000001,0.090611090796301141,-4.4331347149354752,0,0,1.5800000000000001,0.096699973015347496,-4.0142558442329106,-4.6542096744729387,56.19123225329367,1.5800000000000001,0.090611090796301141,-3.0543250988728667,0,0,1.5800000000000001,0.090611090796301141,-2.5132732242153875,-8.2660703072670412,45.181925514631388
1.6000000000000001,0.096699973015347496,0.017453286279273523,0.024240675387879915,-2.9627492140742091,1.6000000000000001,0.096699973015347496,-2.7401659458459435,-0.16968472771516077,21.850275453797352,1.6000000000000001,0.096699973015347496,0,0,0,1.6000000000000001,0.096699973015347496,-0.017453286279273523,-0.41209148159395831,-3.400428075244291,1.6000000000000001,1.5576511504477821,-0.29670586674764993,-1.2362744447818748,22.860303594958911,1.6000000000000001,0.090611090796301141,-2.792525804683764,-4.2905995436547428,32.926917401870021,1.6000000000000001,0.090611090796301141,-2.7227126595666697,-5.2602265591699391,27.843109091356158,1.6000000000000001,0.090611090796301141,-2.6528995144495755,-9.5750667782125607,23.870331736119905,1.6000000000000001,0.090611090796301141,-3.8920828402779959,0,1.1783661646885948,1.6000000000000001,0.096699973015347496,-4.4331347149354752,0,0,1.6000000000000001,0.090611090796301141,-4.0840689893500048,-3.2724911773637864,56.729913928579982,1.6000000000000001,0.090611090796301141,-3.0543250988728667,0,0,1.6000000000000001,0.090611090796301141,-2.6703528007288493,-7.3206839671397317,49.828054963974971
1.6200000000000001,0.096699973015347496,0.017453286279273523,0,-1.1446985599832196,1.6200000000000001,0.090611090796301141,-2.7401659458459435,-0.024240675387880276,7.8445518963556315,1.6200000000000001,0.090611090796301141,0,0,0,1.6200000000000001,0.096699973015347496,-0.017453286279273523,-0.43633215698183941,-2.121059096439514,1.6200000000000001,2.0051839935476892,-0.31415915302692343,-0.65449823547275854,16.631796724462074,1.6200000000000001,0.096699973015347496,-2.8797922360801316,-3.587619957406234,31.815886446592341,1.6200000000000001,0.090611090796301141,-2.8274323772423111,-4.7754130514123565,27.641103463124097,1.6200000000000001,0.096699973015347496,-2.8448856635215845,-9.0660125950671127,28.112449928999293,1.6200000000000001,0.090611090796301141,-3.8920828402779959,0,0.235673232937719,1.6200000000000001,0.090611090796301141,-4.4331347149354752,0,0,1.6200000000000001,0.096699973015347496,-4.1364288481878253,-2.2301421356849507,49.02003245104612,1.6200000000000001,0.090611090796301141,-3.0543250988728667,0,0,1.6200000000000001,0.096699973015347496,-2.8099790909630373,-6.2056128992972726,51.040088733369316
1.6399999999999999,0.090611090796301141,0.017453286279273523,0,-0.23567323293772155,1.6399999999999999,0.090611090796301141,-2.7401659458459435,0,2.0200562823233441,1.6399999999999999,0.096699973015347496,0,0,-0.033667604705388744,1.6399999999999999,0.10316941037308425,-0.034906572558547046,-0.46057283236971941,-2.2893971199664263,1.6399999999999999,2.2974503400619142,-0.31415915302692343,-0.48481350775759902,5.4878195669783949,1.6399999999999999,0.096699973015347496,-2.932152094917952,-3.0300844234849968,31.445542794833269,1.6399999999999999,0.090611090796301141,-2.9146988086386787,-4.2421181928789942,31.546545608949625,1.6399999999999999,0.090611090796301141,-3.0194185263143196,-8.3872736842064715,29.492821721920976,1.6399999999999999,0.084522208577254787,-3.8920828402779959,0,0.033667604705388453,1.6399999999999999,0.090611090796301141,-4.4331347149354752,0,0,1.6399999999999999,0.090611090796301141,-4.171335420746372,-1.3332371463333959,40.064449599412697,1.6399999999999999,0.090611090796301141,-3.0543250988728667,0,0,1.6399999999999999,0.090611090796301141,-2.9146988086386787,-5.2359858837820736,50.030060592208081
1.6599999999999999,0.096699973015347496,0.017453286279273523,0,-0.0336676047053888,1.6599999999999999,0.090611090796301141,-2.7401659458459435,0,0.33667604705389159,1.6599999999999999,0.096699973015347496,0,0,-0.26934083764311006,1.6599999999999999,0.096699973015347496,-0.034906572558547046,-0.50905418314547812,-3.3330928658334531,1.6599999999999999,2.4588057188666426,-0.33161243930619694,-0.48481350775759796,-3.8381069364143001,1.6599999999999999,0.090611090796301141,-3.0019652400350463,-2.4240675387879929,34.340956799496702,1.6599999999999999,0.090611090796301141,-3.0019652400350463,-3.4906572558547029,34.37462440420223,1.6599999999999999,0.090611090796301141,-3.1764981028277814,-7.8539788256730914,29.627492140742664,1.6599999999999999,0.090611090796301141,-3.8920828402779959,0,0,1.6599999999999999,0.090611090796301141,-4.4331347149354752,0,0,1.6599999999999999,0.090611090796301141,-4.1887887070256458,-0.58177620930912033,28.583796394875062,1.6599999999999999,0.090611090796301141,-3.0543250988728667,0,0,1.6599999999999999,0.084522208577254787,-3.0194185263143196,-4.2663588682668623,51.040088733369679
