Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Angle(rad),Data Set 1:Velocity(rad/s),Data Set 1:Acceleration(rad/s²),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),Data Set 3:Time(s),Data Set 3:Force(N),Data Set 3:Angle(rad),Data Set 3:Velocity(rad/s),Data Set 3:Acceleration(rad/s²),Data Set 4:Time(s),Data Set 4:Force(N),Data Set 4:Angle(rad),Data Set 4:Velocity(rad/s),Data Set 4:Acceleration(rad/s²),Data Set 5:Time(s),Data Set 5:Force(N),Data Set 5:Angle(rad),Data Set 5:Velocity(rad/s),Data Set 5:Acceleration(rad/s²),Data Set 6:Time(s),Data Set 6:Force(N),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),Data Set 7:Time(s),Data Set 7:Force(N),Data Set 7:Angle(rad),Data Set 7:Velocity(rad/s),Data Set 7:Acceleration(rad/s²),Data Set 8:Time(s),Data Set 8:Force(N),Data Set 8:Angle(rad),Data Set 8:Velocity(rad/s),Data Set 8:Acceleration(rad/s²),Data Set 9:Time(s),Data Set 9:Force(N),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),Data Set 10:Time(s),Data Set 10:Force(N),Data Set 10:Angle(rad),Data Set 10:Velocity(rad/s),Data Set 10:Acceleration(rad/s²)
0.20000000000000001,0.096699973015347496,0,0,0,0.20000000000000001,0.047227804985595867,0,0,0,0.20000000000000001,0.1092582925921306,-0.034906572558547046,0,-0.23567323293772127,0.20000000000000001,0.16519989797961898,0,0,0,0.20000000000000001,-0.021272119978675619,0,0,0,0.20000000000000001,0.10316941037308425,0,0,0,0.20000000000000001,-0.052477641351288185,0,0,-0.033667604705388744,0.20000000000000001,0.1092582925921306,0,0,0,0.20000000000000001,0.071963889000471681,0,0,0,0.20000000000000001,0.059405569423688576,0,0,0
0.22,0.096699973015347496,0,0,0,0.22,0.047227804985595867,0,0,0,0.22,0.11534717481117696,-0.034906572558547046,0,-1.1783661646886063,0.22,0.16519989797961898,0,0,0,0.22,-0.021272119978675619,0,0,0,0.22,0.1092582925921306,0,0,0,0.22,-0.052477641351288185,0,0,-0.23567323293772113,0.22,0.10316941037308425,0,0,0,0.22,0.071963889000471681,0,0,0,0.22,0.053316687204642221,0,0,0
0.23999999999999999,0.096699973015347496,0,0,0,0.23999999999999999,0.047227804985595867,0,0,0,0.23999999999999999,0.13399437660700642,-0.034906572558547046,-0.024240675387879898,-3.2320900517173201,0.23999999999999999,0.16519989797961898,0,0,0,0.23999999999999999,-0.021272119978675619,0,0,0,0.23999999999999999,0.1092582925921306,0,0,0,0.23999999999999999,-0.052477641351288185,0,0,-1.1783661646886057,0.23999999999999999,0.1092582925921306,0,0,0,0.23999999999999999,0.071963889000471681,0,0,0,0.23999999999999999,0.047227804985595867,0,0,0
0.26000000000000001,0.096699973015347496,0,0,0,0.26000000000000001,0.047227804985595867,0,0,0,0.26000000000000001,0.15264157840283588,-0.034906572558547046,-0.096962701551519606,-6.4978477081400259,0.26000000000000001,0.16519989797961898,0,0,0,0.26000000000000001,-0.021272119978675619,0,0,0,0.26000000000000001,0.11534717481117696,0,0,0,0.26000000000000001,-0.058566523570334539,0,-0.024240675387879895,-3.2320900517173179,0.26000000000000001,0.1092582925921306,0,0,0,0.26000000000000001,0.071963889000471681,0,0,0,0.26000000000000001,0.047227804985595867,0,0,0
0.28000000000000003,0.096699973015347496,0,0,0,0.28000000000000003,0.047227804985595867,0,0,0,0.28000000000000003,0.17128878019866534,-0.034906572558547046,-0.33936945543031866,-7.4742082445963023,0.28000000000000003,0.16519989797961898,0,0,0,0.28000000000000003,-0.021272119978675619,0,0,0,0.28000000000000003,0.11534717481117696,0,0,0,0.28000000000000003,-0.058566523570334539,0,-0.096962701551519551,-6.4978477081400285,0.28000000000000003,0.10316941037308425,0,0,0,0.28000000000000003,0.071963889000471681,0,0,0,0.28000000000000003,0.047227804985595867,0,0,0
0.29999999999999999,0.096699973015347496,0,0,0,0.29999999999999999,0.053316687204642221,0,0,0,0.29999999999999999,0.1899359819944948,-0.052359858837820572,-0.43633215698183819,-6.6325181269615809,0.29999999999999999,0.16519989797961898,0,0,0,0.29999999999999999,-0.021272119978675619,0,0,0,0.29999999999999999,0.1092582925921306,0,0,0,0.29999999999999999,-0.052477641351288185,0,-0.3393694554303186,-7.4742082445963014,0.29999999999999999,0.10316941037308425,0,0,0,0.29999999999999999,0.071963889000471681,0,0,0,0.29999999999999999,0.053316687204642221,0,0,0
0.32000000000000001,0.096699973015347496,0,0,0,0.32000000000000001,0.053316687204642221,0,0,0,0.32000000000000001,0.2024943015712779,-0.052359858837820572,-0.53329485853335756,-8.5852391998741293,0.32000000000000001,0.16519989797961898,0,0,0,0.32000000000000001,-0.021272119978675619,0,0,0,0.32000000000000001,0.1092582925921306,0,0,0,0.32000000000000001,-0.052477641351288185,-0.017453286279273523,-0.43633215698183792,-6.666185731666971,0.32000000000000001,0.10316941037308425,0,0,0,0.32000000000000001,0.065875006781425327,0,0,0,0.32000000000000001,0.053316687204642221,0,0,0
0.34000000000000002,0.096699973015347496,0,0,0,0.34000000000000002,0.047227804985595867,0,0,0,0.34000000000000002,0.23978870516293682,-0.069813145117094091,-0.79994228780003684,-9.4605969222142416,0.34000000000000002,0.15911101576057263,0,0,0,0.34000000000000002,-0.021272119978675619,0,0,0,0.34000000000000002,0.1092582925921306,0,0,0,0.34000000000000002,-0.052477641351288185,-0.017453286279273523,-0.53329485853335779,-8.8882476422226357,0.34000000000000002,0.10316941037308425,0,0,0,0.34000000000000002,0.071963889000471681,0,0,0,0.34000000000000002,0.047227804985595867,0,0,0
0.35999999999999999,0.096699973015347496,0,0,0,0.35999999999999999,0.053316687204642221,0,0,0,0.35999999999999999,0.28964142833137885,-0.087266431396367625,-0.94538634012731604,-8.2822307575256247,0.35999999999999999,0.16519989797961898,0,0,0,0.35999999999999999,-0.021272119978675619,0,0,0,0.35999999999999999,0.1092582925921306,0,0,-0.033667604705388744,0.35999999999999999,-0.033830439555458724,-0.034906572558547046,-0.79994228780003684,-11.110309552778284,0.35999999999999999,0.1092582925921306,0,0,0,0.35999999999999999,0.065875006781425327,0,0,0,0.35999999999999999,0.047227804985595867,0,0,0
0.38,0.096699973015347496,0,0,0,0.38,0.047227804985595867,0,0,0,0.38,0.35776079815695994,-0.10471971767564114,-1.1877930940061143,-4.0064449599412617,0.38,0.15911101576057263,0,0,0,0.38,-0.021272119978675619,0,0,0,0.38,0.11534717481117696,0,0,-0.26934083764311006,0.38,-0.027361002197721973,-0.052359858837820572,-0.96962701551519548,-13.871053138620157,0.38,0.10316941037308425,0,0,0,0.38,0.071963889000471681,0,0,0,0.38,0.047227804985595867,0,0,0
0.40000000000000002,0.096699973015347496,0,0,0,0.40000000000000002,0.053316687204642221,0,0,0,0.40000000000000002,0.43234960534027778,-0.13962629023418818,-1.1877930940061152,3.9727773552358596,0.40000000000000002,0.16519989797961898,0,0,-0.033667604705388744,0.40000000000000002,-0.021272119978675619,0,0,0,0.40000000000000002,0.11534717481117696,0,0,-1.4140393976263275,0.40000000000000002,-0.008713800401892513,-0.069813145117094091,-1.3332371463333945,-16.968472771515934,0.40000000000000002,0.10316941037308425,0,0,0,0.40000000000000002,0.071963889000471681,0,0,0,0.40000000000000002,0.047227804985595867,0,0,0
0.41999999999999998,0.096699973015347496,0,0,0,0.41999999999999998,0.040758367627859116,0,0,0,0.41999999999999998,0.51949673210037872,-0.15707957651346172,-0.94538634012731648,8.0465575245879144,0.41999999999999998,0.16519989797961898,0,0,-0.23567323293772113,0.41999999999999998,-0.021272119978675619,0,0,0,0.41999999999999998,0.11534717481117696,0,-0.024240675387879895,-4.3767886117005377,0.41999999999999998,0.009933401393936947,-0.10471971767564114,-1.7210879525394729,-16.429791096229703,0.41999999999999998,0.10316941037308425,0,0,0,0.41999999999999998,0.071963889000471681,0,0,0,0.41999999999999998,0.047227804985595867,0,0,0
0.44,0.096699973015347496,0,0,0,0.44,0.040758367627859116,0,0,0,0.44,0.62529106065630913,-0.17453286279273525,-0.79994228780003651,8.2822307575256353,0.44,0.16519989797961898,0,0,-1.1446985599832167,0.44,-0.027361002197721973,0,0,0,0.44,0.11534717481117696,0,-0.12120337693939949,-9.4605969222142345,0.44,0.047227804985595867,-0.13962629023418818,-2.0604574079697904,-12.962027811574663,0.44,0.1092582925921306,0,0,0,0.44,0.071963889000471681,0,0,0,0.44,0.053316687204642221,0,0,0
0.46000000000000002,0.090611090796301141,0,0,0,0.46000000000000002,0.040758367627859116,0,0,0,0.46000000000000002,0.77446867502294481,-0.19198614907200878,-0.55753553392123778,5.3531491481568203,0.46000000000000002,0.16519989797961898,0,-0.024240675387879895,-2.9627492140742078,0.46000000000000002,-0.021272119978675619,0,0,0,0.46000000000000002,0.11534717481117696,0,-0.43633215698183819,-12.490681345699223,0.46000000000000002,0.090611090796301141,-0.19198614907200878,-2.205901460297071,-10.504292668081282,0.46000000000000002,0.10316941037308425,0,0,0,0.46000000000000002,0.065875006781425327,0,0,0,0.46000000000000002,0.053316687204642221,0,0,0
0.47999999999999998,0.096699973015347496,0,0,0,0.47999999999999998,0.047227804985595867,0,0,0,0.47999999999999998,0.91717685203184374,-0.19198614907200878,-0.53329485853335745,0.13467041882156647,0.47999999999999998,0.16519989797961898,0,-0.096962701551519537,-5.1174759152190861,0.47999999999999998,-0.021272119978675619,0,0,0,0.47999999999999998,0.12181661216891371,-0.017453286279273523,-0.75146093702427674,-9.2249236892765065,0.47999999999999998,0.15911101576057263,-0.22689272163055582,-2.3755861880122295,-11.34598278571597,0.47999999999999998,0.1092582925921306,0,0,0,0.47999999999999998,0.065875006781425327,0,0,0,0.47999999999999998,0.047227804985595867,0,0,0
0.5,0.090611090796301141,0,0,0,0.5,0.047227804985595867,0,0,0,0.5,1.0728239037562162,-0.20943943535128229,-0.67873891086063642,0.067335209410779279,0.5,0.16519989797961898,0,-0.31512878004243838,-3.2994252611280914,0.5,-0.021272119978675619,0,0,0,0.5,0.12790549438796006,-0.034906572558547046,-0.84842363857579584,-3.1984224470119211,0.5,0.2957303105504252,-0.27925258046837637,-2.8119183449940657,-4.9154702869867304,0.5,0.1092582925921306,0,0,0,0.5,0.059405569423688576,0,0,0,0.5,0.053316687204642221,0,0,0
0.52000000000000002,0.096699973015347496,0,0,0,0.52000000000000002,0.047227804985595867,0,0,0,0.52000000000000002,1.2280904003418982,-0.22689272163055582,-0.53329485853335734,0.33667604705387671,0.52000000000000002,0.15911101576057263,-0.017453286279273523,-0.31512878004243833,1.9190534682071521,0.52000000000000002,-0.021272119978675619,0,0,0,0.52000000000000002,0.14655269618378952,-0.052359858837820572,-0.84842363857579572,1.8180506540909842,0.52000000000000002,0.58152721970691346,-0.3490657255854705,-2.787677669606186,10.97563913395669,0.52000000000000002,0.10316941037308425,0,0,0,0.52000000000000002,0.065875006781425327,0,0,0,0.52000000000000002,0.047227804985595867,0,0,0
0.54000000000000004,0.096699973015347496,0,0,0,0.54000000000000004,0.047227804985595867,0,0,0,0.54000000000000004,1.4145624183001928,-0.22689272163055582,-0.55753553392123745,-3.0637520281903901,0.54000000000000004,0.16519989797961898,-0.017453286279273523,-0.12120337693939949,2.121059096439482,0.54000000000000004,-0.021272119978675619,0,0,0,0.54000000000000004,0.17128878019866534,-0.069813145117094091,-0.7757016124121564,6.1948392657915079,0.54000000000000004,1.1409432735817973,-0.40142558442329107,-2.2543828110728299,22.186951500851109,0.54000000000000004,0.10316941037308425,0,0,0,0.54000000000000004,0.059405569423688576,0,0,0,0.54000000000000004,0.053316687204642221,0,0,0
