Data Set 1:Time(s),Data Set 1:Force(N),Data Set 1:Angle(rad),Data Set 1:Velocity(rad/s),Data Set 1:Acceleration(rad/s²),Data Set 2:Time(s),Data Set 2:Force(N),Data Set 2:Angle(rad),Data Set 2:Velocity(rad/s),Data Set 2:Acceleration(rad/s²),Data Set 3:Time(s),Data Set 3:Force(N),Data Set 3:Angle(rad),Data Set 3:Velocity(rad/s),Data Set 3:Acceleration(rad/s²),Data Set 4:Time(s),Data Set 4:Force(N),Data Set 4:Angle(rad),Data Set 4:Velocity(rad/s),Data Set 4:Acceleration(rad/s²),Data Set 5:Time(s),Data Set 5:Force(N),Data Set 5:Angle(rad),Data Set 5:Velocity(rad/s),Data Set 5:Acceleration(rad/s²),Data Set 6:Time(s),Data Set 6:Force(N),Data Set 6:Angle(rad),Data Set 6:Velocity(rad/s),Data Set 6:Acceleration(rad/s²),Data Set 7:Time(s),Data Set 7:Force(N),Data Set 7:Angle(rad),Data Set 7:Velocity(rad/s),Data Set 7:Acceleration(rad/s²),Data Set 8:Time(s),Data Set 8:Force(N),Data Set 8:Angle(rad),Data Set 8:Velocity(rad/s),Data Set 8:Acceleration(rad/s²),Data Set 9:Time(s),Data Set 9:Force(N),Data Set 9:Angle(rad),Data Set 9:Velocity(rad/s),Data Set 9:Acceleration(rad/s²),Data Set 10:Time(s),Data Set 10:Force(N),Data Set 10:Angle(rad),Data Set 10:Velocity(rad/s),Data Set 10:Acceleration(rad/s²)
0.32000000000000001,0.18384709977544844,0,0,0,0.32000000000000001,0.14655269618378952,0,0,0,0.32000000000000001,0.096699973015347496,0,0,0,0.32000000000000001,0.096699973015347496,0,0,0,0.32000000000000001,0.078052771219518036,0.034906572558547046,0.33936945543031838,6.0265012422645823,0.32000000000000001,0.090611090796301141,0.017453286279273523,0,0.23567323293772127,0.32000000000000001,0.059405569423688576,0.017453286279273523,-0.31512878004243844,2.5924055623149314,0.32000000000000001,0.059405569423688576,0,0,0,0.32000000000000001,0.090611090796301141,0,0,0,0.32000000000000001,-0.058566523570334539,0.12217300395491468,0,0.23567323293772099
0.34000000000000002,0.18384709977544844,0,0,0,0.34000000000000002,0.16519989797961898,0,0,0,0.34000000000000002,0.096699973015347496,0,0,0,0.34000000000000002,0.10316941037308425,0,0,0,0.34000000000000002,0.078052771219518036,0.052359858837820572,0.41209148159395825,2.0200562823233255,0.34000000000000002,0.096699973015347496,0.017453286279273523,0,1.1446985599832173,0.34000000000000002,0.059405569423688576,0.017453286279273523,-0.096962701551519551,3.9054421458250936,0.34000000000000002,0.053316687204642221,0,0,0,0.34000000000000002,0.096699973015347496,0,0,0,0.34000000000000002,-0.058566523570334539,0.12217300395491468,0,0.033667604705388703
0.35999999999999999,0.17775821755640209,0,0,0,0.35999999999999999,0.17775821755640209,0,0,0,0.35999999999999999,0.096699973015347496,0,0,0,0.35999999999999999,0.10316941037308425,0,0,0,0.35999999999999999,0.065875006781425327,0.052359858837820572,0.4120914815939582,-2.0200562823233272,0.35999999999999999,0.090611090796301141,0.017453286279273523,0.024240675387879895,2.96274921407421,0.35999999999999999,0.065875006781425327,0.017453286279273523,-0.048481350775759789,-1.6190752442450202e-15,0.35999999999999999,0.059405569423688576,0,0,0,0.35999999999999999,0.090611090796301141,0,0,0,0.35999999999999999,-0.058566523570334539,0.12217300395491468,0,0
0.38,0.17775821755640209,0,0,0,0.38,0.1899359819944948,0,0,0,0.38,0.096699973015347496,0,0,0,0.38,0.096699973015347496,0,0,0,0.38,0.040758367627859116,0.069813145117094091,0.33936945543031832,-6.0265012422645823,0.38,0.090611090796301141,0.017453286279273523,0.096962701551519606,5.0838083105136977,0.38,0.065875006781425327,0.017453286279273523,-0.096962701551519606,-3.939109750530482,0.38,0.059405569423688576,0,0,0,0.38,0.090611090796301141,0,0,0,0.38,-0.058566523570334539,0.12217300395491468,0,0
0.40000000000000002,0.18384709977544844,0,0,0,0.40000000000000002,0.1899359819944948,0,0,0,0.40000000000000002,0.096699973015347496,0,0,0,0.40000000000000002,0.10316941037308425,0,0,0,0.40000000000000002,0.040758367627859116,0.069813145117094091,0.096962701551519537,-6.2285068704969158,0.40000000000000002,0.090611090796301141,0.017453286279273523,0.31512878004243866,3.0637520281903772,0.40000000000000002,0.065875006781425327,0.017453286279273523,-0.31512878004243866,-2.8280787952526558,0.40000000000000002,0.053316687204642221,0,0,0,0.40000000000000002,0.065875006781425327,0,0,0,0.40000000000000002,-0.039919321774505079,0.12217300395491468,0,0
0.41999999999999998,0.17775821755640209,0,0,0,0.41999999999999998,0.19640541935223155,0,0,0,0.41999999999999998,0.096699973015347496,0,0,0,0.41999999999999998,0.096699973015347496,0,0,0,0.41999999999999998,0.040758367627859116,0.069813145117094091,0.024240675387879888,-3.19842244701193,0.41999999999999998,0.090611090796301141,0.034906572558547046,0.31512878004243866,-3.0637520281903772,0.41999999999999998,0.065875006781425327,0,-0.31512878004243866,3.0974196328957659,0.41999999999999998,0.059405569423688576,0,0,0,0.41999999999999998,0.053316687204642221,0,0,0,0.41999999999999998,-0.046008203993551433,0.12217300395491468,0,0
0.44,0.17775821755640209,0,0,0,0.44,0.19640541935223155,0,0,0,0.44,0.096699973015347496,0,0,0,0.44,0.096699973015347496,0,0,0,0.44,0.059405569423688576,0.069813145117094091,0,-1.1446985599832169,0.44,0.084522208577254787,0.034906572558547046,0.096962701551519606,-5.0838083105136977,0.44,0.065875006781425327,0,-0.096962701551519606,5.0838083105136977,0.44,0.059405569423688576,0,0,0,0.44,0.047227804985595867,0,0,0,0.44,-0.033830439555458724,0.12217300395491468,0,0
0.46000000000000002,0.17775821755640209,0,0,0,0.46000000000000002,0.19640541935223155,0,0,0,0.46000000000000002,0.096699973015347496,0,0,0,0.46000000000000002,0.090611090796301141,0,0,0,0.46000000000000002,0.065875006781425327,0.069813145117094091,0,1.0119220276531375e-16,0.46000000000000002,0.090611090796301141,0.034906572558547046,0.024240675387879895,-2.96274921407421,0.46000000000000002,0.065875006781425327,0,-0.024240675387879895,2.96274921407421,0.46000000000000002,0.053316687204642221,0,0,0,0.46000000000000002,0.040758367627859116,0,0,0,0.46000000000000002,-0.033830439555458724,0.12217300395491468,0,0
0.47999999999999998,0.17775821755640209,0,0,0,0.47999999999999998,0.19640541935223155,0,0,0,0.47999999999999998,0.096699973015347496,0,0,0,0.47999999999999998,0.090611090796301141,0,0,0,0.47999999999999998,0.071963889000471681,0.069813145117094091,0,1.1110309552778286,0.47999999999999998,0.090611090796301141,0.034906572558547046,0,-1.1446985599832173,0.47999999999999998,0.065875006781425327,0,0,1.1446985599832173,0.47999999999999998,0.059405569423688576,0,0,0,0.47999999999999998,0.047227804985595867,0,0,0,0.47999999999999998,-0.027361002197721973,0.12217300395491468,0,0
0.5,0.17775821755640209,0,0,0,0.5,0.19640541935223155,0,0,0,0.5,0.090611090796301141,0,0,0,0.5,0.090611090796301141,0,0,0,0.5,0.065875006781425327,0.069813145117094091,0.024240675387879898,2.9627492140742091,0.5,0.084522208577254787,0.034906572558547046,0,-0.23567323293772113,0.5,0.071963889000471681,0,0,0.2693408376431099,0.5,0.059405569423688576,0,0,0,0.5,0.034669485408812761,0,0,0,0.5,-0.033830439555458724,0.12217300395491468,0,0
0.52000000000000002,0.17775821755640209,0,0,0,0.52000000000000002,0.19640541935223155,0,0,0,0.52000000000000002,0.096699973015347496,0,0,0,0.52000000000000002,0.090611090796301141,0,0,0,0.52000000000000002,0.059405569423688576,0.069813145117094091,0.096962701551519578,5.0501407058083103,0.52000000000000002,0.078052771219518036,0.034906572558547046,0,-0.033667604705388758,0.52000000000000002,0.065875006781425327,0,0,0.26934083764310995,0.52000000000000002,0.059405569423688576,0,0,0,0.52000000000000002,0.016022283612983301,0,0,0,0.52000000000000002,-0.033830439555458724,0.12217300395491468,0,0
0.54000000000000004,0.17775821755640209,0,0,0,0.54000000000000004,0.19640541935223155,0,0,0,0.54000000000000004,0.096699973015347496,0,0,0,0.54000000000000004,0.090611090796301141,0,0,0,0.54000000000000004,0.040758367627859116,0.069813145117094091,0.31512878004243866,2.8280787952526603,0.54000000000000004,0.090611090796301141,0.034906572558547046,0,0,0.54000000000000004,0.071963889000471681,0,0,1.1446985599832171,0.54000000000000004,0.059405569423688576,0,0,0,0.54000000000000004,0.016022283612983301,0,0,0,0.54000000000000004,-0.033830439555458724,0.12217300395491468,0,0
0.56000000000000005,0.17775821755640209,0,0,0,0.56000000000000005,0.20858318379032426,0,0,0,0.56000000000000005,0.096699973015347496,0,0,0,0.56000000000000005,0.096699973015347496,0,0,0,0.56000000000000005,0.022111165832029656,0.087266431396367625,0.31512878004243927,-4.2084505881735987,0.56000000000000005,0.084522208577254787,0.034906572558547046,0,0,0.56000000000000005,0.071963889000471681,0,0.024240675387879895,2.9964168187796001,0.56000000000000005,0.053316687204642221,0,0,0,0.56000000000000005,0.009933401393936947,0,0,0,0.56000000000000005,-0.033830439555458724,0.12217300395491468,0,0
0.57999999999999996,0.17775821755640209,0,0,0,0.57999999999999996,0.22114150336710736,0,0,-0.033667604705388744,0.57999999999999996,0.096699973015347496,0,0,0,0.57999999999999996,0.096699973015347496,0,0,0,0.57999999999999996,0.009933401393936947,0.087266431396367625,0.07272202616363975,-8.0465575245879286,0.57999999999999996,0.084522208577254787,0.034906572558547046,0,0,0.57999999999999996,0.059405569423688576,0,0.096962701551519606,5.3194815434514249,0.57999999999999996,0.047227804985595867,0,0,0,0.57999999999999996,0.0034639640362001956,0,0,0,0.57999999999999996,-0.033830439555458724,0.12217300395491468,0,0
0.59999999999999998,0.18384709977544844,0,0,0,0.59999999999999998,0.23978870516293682,0,0,-0.23567323293772127,0.59999999999999998,0.096699973015347496,0,0,0,0.59999999999999998,0.096699973015347496,0,0,0,0.59999999999999998,-0.0026249181828461587,0.087266431396367625,-0.07272202616363975,-8.0128899198825199,0.59999999999999998,0.078052771219518036,0.034906572558547046,0,0,0.59999999999999998,0.065875006781425327,0,0.31512878004243844,4.2084505881735863,0.59999999999999998,0.047227804985595867,0,0,0,0.59999999999999998,-0.008713800401892513,0,0,0.033667604705388744,0.59999999999999998,-0.033830439555458724,0.12217300395491468,0,0
0.62,0.1899359819944948,0,0,0,0.62,0.24587758738198318,0,0,-1.1783661646886061,0.62,0.096699973015347496,0,0,0,0.62,0.090611090796301141,0,0,0,0.62,-0.008713800401892513,0.087266431396367625,-0.31512878004243855,-3.9727773552358676,0.62,0.078052771219518036,0.034906572558547046,0,0,0.62,0.059405569423688576,0.017453286279273523,0.33936945543031821,-0.10100281411616556,0.62,0.040758367627859116,0,0,0,0.62,-0.027361002197721973,0,0,0.23567323293772113,0.62,-0.033830439555458724,0.12217300395491468,0,0
0.64000000000000001,0.17775821755640209,0,0,0,0.64000000000000001,0.25843590695876628,0,-0.024240675387879895,-3.2320900517173201,0.64000000000000001,0.096699973015347496,0,0,0,0.64000000000000001,0.090611090796301141,0,0,0,0.64000000000000001,-0.027361002197721973,0.069813145117094091,-0.31512878004243855,3.9727773552358676,0.64000000000000001,0.084522208577254787,0.034906572558547046,0,0,0.64000000000000001,0.053316687204642221,0.017453286279273523,0.19392540310303899,4.8572257327350559e-15,0.64000000000000001,0.040758367627859116,0,0,0,0.64000000000000001,-0.027361002197721973,0,0,1.1446985599832173,0.64000000000000001,-0.027361002197721973,0.12217300395491468,0,0
0.66000000000000003,0.18384709977544844,0,0,0,0.66000000000000003,0.27099422653554939,0,-0.096962701551519606,-6.4978477081400321,0.66000000000000003,0.096699973015347496,0,0,0,0.66000000000000003,0.078052771219518036,0,0,0,0.66000000000000003,-0.027361002197721973,0.069813145117094091,-0.07272202616363975,8.0128899198825199,0.66000000000000003,0.078052771219518036,0.034906572558547046,0,0,0.66000000000000003,0.059405569423688576,0.017453286279273523,0.33936945543031838,0.10100281411617407,0.66000000000000003,0.034669485408812761,0,0,0,0.66000000000000003,-0.033830439555458724,0,0.024240675387879895,2.9627492140742109,0.66000000000000003,-0.027361002197721973,0.12217300395491468,0,0
0.68000000000000005,0.17775821755640209,0,0,0,0.68000000000000005,0.2957303105504252,0,-0.33936945543031899,-7.4405406398909264,0.68000000000000005,0.096699973015347496,0,0,0,0.68000000000000005,0.078052771219518036,0,0,0,0.68000000000000005,-0.0026249181828461587,0.069813145117094091,0.07272202616363975,8.0465575245879286,0.68000000000000005,0.084522208577254787,0.034906572558547046,0,0,0.68000000000000005,0.047227804985595867,0.034906572558547046,0.31512878004243911,-4.2084505881735952,0.68000000000000005,0.022111165832029656,0,0,0,0.68000000000000005,-0.033830439555458724,0,0.096962701551519606,5.0838083105137128,0.68000000000000005,-0.033830439555458724,0.12217300395491468,0,0
0.69999999999999996,0.18384709977544844,0,0,0,0.69999999999999996,0.32693583192303777,-0.017453286279273523,-0.43633215698183864,-6.4305124987292466,0.69999999999999996,0.096699973015347496,0,0,0,0.69999999999999996,0.084522208577254787,0,0,0,0.69999999999999996,0.009933401393936947,0.069813145117094091,0.31512878004243927,4.2084505881735987,0.69999999999999996,0.090611090796301141,0.034906572558547046,0,0,0.69999999999999996,0.047227804985595867,0.034906572558547046,0.096962701551519606,-5.3194815434514338,0.69999999999999996,0.022111165832029656,0,0,0,0.69999999999999996,-0.033830439555458724,0,0.31512878004243911,3.0637520281903785,0.69999999999999996,-0.033830439555458724,0.12217300395491468,0,-0.033667604705388765
0.71999999999999997,0.18384709977544844,0,0,0,0.71999999999999997,0.35776079815695994,-0.017453286279273523,-0.53329485853335756,-7.6762138728286153,0.71999999999999997,0.096699973015347496,0,0,0,0.71999999999999997,0.078052771219518036,0,0,0,0.71999999999999997,0.040758367627859116,0.087266431396367625,0.31512878004243866,-2.8280787952526603,0.71999999999999997,0.090611090796301141,0.034906572558547046,0,0,0.71999999999999997,0.047227804985595867,0.034906572558547046,0.024240675387879895,-2.9964168187796001,0.71999999999999997,0.022111165832029656,0,0,0,0.71999999999999997,-0.039919321774505079,0.017453286279273523,0.31512878004243844,-3.0637520281903803,0.71999999999999997,-0.033830439555458724,0.12217300395491468,0,-0.23567323293772144
0.73999999999999999,0.17775821755640209,0,0,0,0.73999999999999999,0.40761352132540196,-0.034906572558547046,-0.77570161241215618,-7.6425462681232341,0.73999999999999999,0.096699973015347496,0,0,0,0.73999999999999999,0.084522208577254787,0,0,0,0.73999999999999999,0.040758367627859116,0.087266431396367625,0.096962701551519578,-5.016473101102922,0.73999999999999999,0.084522208577254787,0.034906572558547046,0,0,0.73999999999999999,0.047227804985595867,0.034906572558547046,0,-1.1446985599832173,0.73999999999999999,0.016022283612983301,0,0,0,0.73999999999999999,-0.046008203993551433,0.017453286279273523,0.096962701551519495,-5.0838083105136951,0.73999999999999999,-0.033830439555458724,0.12217300395491468,0,-1.144698559983218
0.76000000000000001,0.17775821755640209,0,0,0,0.76000000000000001,0.4822023285087198,-0.052359858837820572,-0.87266431396367572,-6.194839265791539,0.76000000000000001,0.096699973015347496,0,0,0,0.76000000000000001,0.078052771219518036,0,0,0,0.76000000000000001,0.040758367627859116,0.087266431396367625,0.024240675387879908,-2.7270759811364869,0.76000000000000001,0.084522208577254787,0.034906572558547046,0,0,0.76000000000000001,0.047227804985595867,0.034906572558547046,0,-0.30300844234849861,0.76000000000000001,0.016022283612983301,0,0,0,0.76000000000000001,-0.039919321774505079,0.017453286279273523,0.024240675387879895,-2.962749214074206,0.76000000000000001,-0.039919321774505079,0.12217300395491468,-0.024240675387879908,-2.9627492140742118
0.78000000000000003,0.17775821755640209,0,0,0,0.78000000000000003,0.60664385886047967,-0.069813145117094091,-0.96962701551519581,-6.2621744752023387,0.78000000000000003,0.090611090796301141,0,0,0,0.78000000000000003,0.084522208577254787,0,0,0,0.78000000000000003,0.040758367627859116,0.087266431396367625,0,-5.8787851130325104e-16,0.78000000000000003,0.090611090796301141,0.034906572558547046,0,0,0.78000000000000003,0.047227804985595867,0.034906572558547046,0,-0.53868167528622013,0.78000000000000003,0.016022283612983301,0,0,0,0.78000000000000003,-0.046008203993551433,0.017453286279273523,0,-1.1446985599832165,0.78000000000000003,-0.052477641351288185,0.12217300395491468,-0.096962701551519662,-5.0838083105137084
0.80000000000000004,0.17775821755640209,0,0,0,0.80000000000000004,0.79311587681877427,-0.087266431396367625,-1.1877930940061165,-3.2994252611281181,0.80000000000000004,0.096699973015347496,0,0,0,0.80000000000000004,0.084522208577254787,0,0,0,0.80000000000000004,0.040758367627859116,0.087266431396367625,0.024240675387879888,2.72707598113649,0.80000000000000004,0.078052771219518036,0.034906572558547046,0,0,0.80000000000000004,0.047227804985595867,0.034906572558547046,0,-2.5250703529041565,0.80000000000000004,0.009933401393936947,0,0,0,0.80000000000000004,-0.052477641351288185,0.017453286279273523,0,-0.23567323293772113,0.80000000000000004,-0.058566523570334539,0.12217300395491468,-0.31512878004243927,-3.0637520281903883
